Date,SPY,TSLA,FB,AAPL,MSFT,MCD,GOOG,AMZN,IWM,QQQ,TLT,CSCO,JNJ,KO,PEP,XOM,CVX,VZ,T,HD,WMT,JPM,C,GS,NFLX,AMD,INTC,MU,UNH,CI,BA
1/2/2014,182.919998,150.100006,54.709999,79.01857,37.16,96.410004,554.481689,397.970001,114.110001,87.269997,102.169998,22,91.029999,40.66,82.099998,99.75,124.139999,49,34.950001,82.019997,78.910004,58.209999,52.27,176.889999,51.831429,3.95,25.790001,21.66,74.57,86.199997,136.669998
1/3/2014,182.889999,149.559998,54.560001,77.28286,36.91,96.540001,550.436829,396.440002,114.690002,86.639999,102.169998,21.98,91.849998,40.459999,82.239998,99.510002,124.349998,48.419998,34.799999,81.889999,78.650002,58.66,53.400002,178.149994,51.871429,4,25.780001,20.969999,75.099998,86.400002,137.619995
1/6/2014,182.360001,147,57.200001,77.704285,36.130001,95.849998,556.573853,393.630005,113.760002,86.32,102.599998,22.01,92.330002,40.27,82.279999,99.660004,124.019997,48.689999,34.959999,81.099998,78.209999,59,53.810001,179.369995,51.367142,4.13,25.459999,20.67,74.239998,86.129997,138.410004
1/7/2014,183.479996,149.360001,57.919998,77.148575,36.41,96.379997,567.303589,398.029999,114.709999,87.120003,102.860001,22.309999,94.290001,40.389999,83.480003,101.07,125.07,49.299999,34.950001,81.5,78.449997,58.32,54.18,178.289993,48.5,4.18,25.59,21.73,76.510002,88.349998,140.509995
1/8/2014,183.520004,151.279999,58.23,77.637146,35.759998,95.410004,568.484192,401.920013,114.860001,87.309998,102.580002,22.290001,94.160004,39.939999,83.239998,100.739998,123.290001,48.5,34.240002,81.93,77.830002,58.869999,54.810001,178.440002,48.712856,4.18,25.43,23.870001,75.620003,87.910004,140.820007
1/9/2014,183.639999,147.529999,57.220001,76.645714,35.529999,95.459999,563.009705,401.01001,114.889999,87.019997,103.18,22.09,94.730003,39.73,82.849998,99.760002,123.290001,47.5,33.540001,81.57,78.089996,58.759998,55.200001,177.399994,48.150002,4.09,25.309999,23.24,76.080002,90.050003,142.130005
1/10/2014,184.139999,145.720001,57.939999,76.134285,36.040001,95.800003,562.979797,397.660004,115.519997,87.300003,104.410004,22.219999,94.739998,40.130001,83.5,100.519997,121.010002,47.75,33.619999,82.010002,78.040001,58.490002,54.720001,178.389999,47.44857,4.17,25.530001,23.709999,74.699997,89.209999,141.899994
1/13/2014,181.690002,139.339996,55.91,76.53286,34.98,94.830002,559.39325,390.980011,113.940002,86.010002,104.93,22.190001,94.5,39.529999,82.370003,98.550003,119.25,47.029999,33.299999,80.970001,77.489998,57.700001,53.720001,175.880005,48.115715,4.13,25.5,23.33,73.940002,88.779999,140.699997
1/14/2014,183.669998,161.270004,57.740002,78.055717,35.779999,95.220001,572.553955,397.540009,115.339996,87.650002,104.449997,22.41,94.720001,39.689999,82.370003,99.120003,119.57,47.080002,33.48,81.010002,77.959999,57.740002,53.950001,176.600006,48.279999,4.3,26.51,23.67,74.019997,89.489998,140.009995
1/15/2014,184.660004,164.130005,57.599998,79.622856,36.759998,95.459999,572.165405,395.869995,116.199997,88.370003,104.339996,22.780001,94.800003,39.759998,82.889999,98.779999,119.18,48.27,33.790001,81.07,77.660004,59.490002,54.990002,178.75,47.197144,4.47,26.67,23.33,74.839996,89.860001,140.619995
1/16/2014,184.419998,170.970001,57.189999,79.178574,36.889999,96.059998,575.951172,395.799988,116.339996,88.379997,105.040001,22.780001,94.639999,39.709999,82.860001,98.940002,118.830002,48.529999,33.959999,81.260002,76.760002,58.990002,52.599998,175.169998,47.382858,4.38,26.540001,23.129999,72.760002,88.82,140.210007
1/17/2014,183.639999,170.009995,56.299999,77.238571,36.380001,94.93,573.116821,399.609985,115.93,87.879997,105.480003,22.74,95.059998,39.279999,82.199997,99.160004,119.290001,48.349998,33.700001,81,76.190002,58.110001,52.27,176.279999,47.148571,4.18,25.85,22.379999,72.519997,89.459999,140.460007
1/21/2014,184.179993,176.679993,58.509998,78.438568,36.169998,95.080002,579.677246,407.049988,116.620003,88.550003,105.559998,22.83,94.029999,39.919998,82.919998,98.5,120.360001,47.700001,33.57,80.459999,75.839996,58.169998,51.849998,173.199997,46.958572,4.17,25.59,23.120001,73.160004,90.129997,141.669998
1/22/2014,184.300003,178.559998,57.509998,78.78714,35.93,94.879997,580.334778,404.540009,117.209999,88.779999,105.300003,22.84,94.32,39.900002,82.849998,97.879997,120.43,47.330002,33.34,80.199997,75.349998,57.59,51.900002,173.679993,47.675713,3.67,25.309999,23.65,73.400002,89.660004,144.369995
1/23/2014,182.789993,181.5,56.630001,79.454285,36.060001,95.32,577.883972,399.869995,116.419998,88.480003,106.790001,22.559999,92.739998,39.240002,82.43,96.970001,118.389999,47.860001,33.799999,80.239998,74.959999,56.470001,50.720001,170.75,55.531429,3.62,25.129999,23.639999,73.199997,89.540001,141.309998
1/24/2014,178.889999,174.600006,54.450001,78.010002,36.810001,94.43,559.81665,387.600006,113.449997,86.739998,107.480003,22.200001,90.610001,38.84,81.43,94.849998,116.290001,47.630001,33.419998,79.160004,74.419998,55.09,49.330002,167.639999,55.154285,3.47,24.809999,22.92,71.599998,86.699997,136.649994
1/27/2014,178.009995,169.619995,53.549999,78.64286,36.029999,94.07,548.558838,386.279999,111.790001,85.900002,106.730003,22,89.940002,38.73,82.059998,94.919998,116.43,47.689999,33.509998,78.940002,74.150002,55.09,48.810001,164.690002,54.46143,3.41,24.719999,22.9,71.650002,87,137.360001
1/28/2014,179.070007,178.380005,55.139999,72.35714,36.27,94.18,559.408203,394.429993,112.970001,85.849998,106.989998,21.75,90.099998,38.869999,82.32,95.650002,116.839996,47.360001,33.700001,78.540001,74.669998,55.740002,49.599998,166.25,58.110001,3.54,24.9,23.049999,71.709999,85.940002,137.089996
1/29/2014,177.350006,175.229996,53.529999,71.535713,36.66,93.150002,551.39325,384.200012,111.339996,84.93,107.870003,21.65,88.900002,37.900002,80.220001,95.110001,116,47.689999,33.310001,76.68,74.099998,55.529999,48.080002,163.899994,57.202858,3.48,24.68,22.709999,71.260002,85.879997,129.779999
1/30/2014,179.229996,182.839996,61.080002,71.397141,36.860001,93.800003,565.575073,403.01001,113,86.5,107.559998,21.98,89.5,38.169998,81.080002,93.989998,116.449997,47.630001,33.349998,76.93,74.75,56,48.299999,165.839996,57.810001,3.48,24.74,23.450001,72.800003,87.650002,126.529999
1/31/2014,178.179993,181.410004,62.57,71.514282,37.84,94.169998,588.279968,358.690002,112.160004,86.269997,108.279999,21.91,88.470001,37.82,80.360001,92.160004,111.629997,48.02,33.32,76.849998,74.68,55.360001,47.43,164.119995,58.475716,3.43,24.540001,23.040001,72.279999,86.309998,125.260002
2/3/2014,174.169998,177.110001,61.48,71.647141,36.48,93.019997,564.598755,346.149994,108.650002,84.290001,109.32,21.549999,86.779999,37.200001,78.57,90.050003,111.139999,46.41,31.950001,75.089996,72.660004,54.310001,46.34,159.820007,57.76857,3.33,23.950001,22.809999,70.739998,84.519997,123.080002
2/4/2014,175.389999,178.729996,62.75,72.684288,36.349998,93.089996,566.954895,347.950012,109.470001,84.910004,108.160004,21.799999,86.620003,37.48,78.82,90.019997,110.830002,46.82,32.450001,74.970001,72.730003,54.950001,46.779999,161.759995,57.987144,3.37,23.82,23,70.510002,84.949997,122.040001
2/5/2014,175.169998,174.419998,62.189999,73.227142,35.82,93.580002,569.465515,346.450012,108.650002,84.690002,107.160004,21.98,87.279999,37.610001,79.419998,89.580002,109.519997,46.689999,32.080002,75.260002,72.870003,55.209999,47.060001,160.419998,57.774284,3.31,23.52,23.309999,70.82,85.07,121.400002
2/6/2014,177.479996,178.380005,62.16,73.215714,36.18,94.940002,577.814209,354.589996,109.510002,85.769997,106.699997,22.49,88.75,38.029999,79.389999,89.800003,111.269997,46.68,32,76.160004,72.82,56.48,48.25,161.75,58.272858,3.41,23.99,24.110001,70.870003,85.370003,122.669998
2/7/2014,179.679993,186.529999,64.32,74.239998,36.560001,95.919998,586.521545,361.079987,110.75,87.300003,106.790001,22.67,90.040001,37.950001,80.220001,90.580002,112.050003,46.810001,32.299999,76.449997,73.75,56.619999,49.34,161.929993,61.425713,3.47,24.209999,24.51,71.360001,77.470001,127.019997
2/10/2014,180.009995,196.559998,63.549999,75.57,36.799999,94.860001,584.274963,360.869995,111.040001,87.800003,107.089996,22.83,91.07,38.57,80.599998,89.519997,111.690002,46.91,32.439999,76.410004,73.760002,56.740002,49.32,161,61.491428,3.63,24.290001,24.870001,69.739998,76.739998,127.160004
2/11/2014,181.979996,196.619995,64.849998,76.565712,37.169998,95.339996,592.867798,361.790009,112.029999,88.800003,106.470001,22.709999,92.970001,38.639999,81.25,90.839996,113.580002,47.209999,32.950001,76.699997,74.800003,57.43,49.66,164.389999,61.998573,3.7,24.469999,24.709999,70.620003,77.220001,130.160004
2/12/2014,182.070007,195.320007,64.449997,76.559998,37.470001,94.889999,591.129272,349.25,112.470001,88.970001,105.919998,22.85,92.419998,38.509998,81.489998,91.080002,112.029999,47.369999,32.939999,77.279999,74.959999,57.52,49.959999,163.5,61.275715,3.69,24.549999,24.889999,70.239998,75.940002,128.130005
2/13/2014,183.009995,199.630005,67.330002,77.775711,37.610001,95.459999,597.709656,357.200012,113.900002,89.629997,106.519997,22.27,92.559998,38.650002,79.690002,91.43,112.510002,47.310001,33.490002,77.589996,75.360001,58.029999,49.860001,164.059998,62.364285,3.7,24.700001,24.91,71.209999,76.139999,129.5
2/14/2014,184.020004,198.229996,67.089996,77.71286,37.619999,95.779999,599.154236,357.350006,114.059998,89.809998,106.580002,22.559999,92.760002,38.93,78.089996,94.110001,113.480003,46.509998,33.150002,77.93,75.790001,58.150002,49.52,163.720001,62.215714,3.69,24.76,25.08,73.519997,77.709999,130.160004
2/18/2014,184.240005,203.699997,67.300003,77.998573,37.419998,96.019997,603.179138,353.649994,115.25,90.25,106.82,22.41,92.169998,37.470001,78.18,94.07,112.709999,45.98,32.82,77.57,75.330002,58.490002,49.380001,164.649994,62.407143,3.7,24.76,25.42,73.830002,77.589996,130.630005
2/19/2014,183.020004,193.639999,68.059998,76.767143,37.509998,95.550003,598.92511,347.380005,114.07,89.629997,106.370003,22.280001,91.639999,37.099998,77.099998,93.949997,113.599998,46.529999,32.849998,76.449997,74.849998,57.259998,48.189999,163.259995,61.175713,3.72,24.5,25.42,73.550003,76.440002,128.389999
2/20/2014,184.100006,209.970001,69.629997,75.878571,37.75,95.75,599.806763,349.799988,115.300003,90.050003,106.110001,22.299999,92.379997,37.299999,78.010002,95.370003,114.599998,48.119999,33.18,77.480003,73.519997,57.580002,48.130001,164.5,62.135715,3.69,24.74,25.49,73.480003,77.099998,129.559998
2/21/2014,183.889999,209.600006,68.589996,75.035713,37.98,96.449997,599.6474,346.76001,115.660004,89.93,106.669998,22.129999,91.519997,37.18,78.220001,95.029999,112.68,47.27,32.799999,77.739998,73.120003,57.610001,48.259998,164.5,61.747143,3.69,24.42,25.08,73.809998,77.339996,128.279999
2/24/2014,184.910004,217.649994,70.779999,75.364288,37.689999,96.5,603.991089,351.779999,116.510002,90.410004,106.400002,22.120001,91.110001,37.5,78.879997,96.440002,114.150002,46.23,32.470001,77.870003,73.349998,58.029999,48.98,166.539993,63.857143,3.71,24.629999,24.75,76.010002,79.190002,129.589996
2/25/2014,184.839996,248,69.849998,74.580002,37.540001,96.620003,607.722107,358.320007,116.629997,90.309998,107.349998,21.84,91.110001,37.77,79.230003,96.309998,114.970001,46.290001,32.169998,80.980003,73.349998,57.029999,48.400002,163.479996,64.718575,3.69,24.620001,24.26,75.32,78.160004,126.779999
2/26/2014,184.850006,253,69.260002,73.907143,37.470001,95.889999,607.806763,359.799988,117.349998,90.230003,107.919998,21.93,91.110001,37.869999,78.650002,95.790001,115.510002,46.349998,32,81.699997,74.779999,56.75,48.32,162.800003,64.112854,3.7,24.799999,24.219999,76.059998,78.019997,126.610001
2/27/2014,185.820007,252.539993,68.940002,75.381432,37.860001,95.080002,607.328613,360.130005,117.989998,90.440002,108.510002,21.92,91.360001,38.07,79.07,95.839996,115.690002,47.5,32.23,81.970001,74.559998,56.689999,48.689999,165.380005,64.604286,3.71,24.76,24.190001,76.019997,77.800003,128.559998
2/28/2014,186.289993,244.809998,68.459999,75.177139,38.310001,95.150002,605.555237,362.100006,117.519997,90.339996,108.57,21.799999,92.120003,38.200001,80.07,96.269997,115.330002,47.580002,31.93,82.029999,74.699997,56.82,48.630001,166.449997,63.66143,3.71,24.76,24.190001,77.269997,79.589996,128.919998
3/3/2014,184.979996,250.559998,67.410004,75.394287,37.779999,94.32,599.099426,359.779999,116.889999,89.669998,109.029999,21.57,91.559998,38.119999,79.519997,95.5,114.839996,47.310001,31.860001,82,74.120003,56.209999,47.610001,164.740005,63.655716,3.67,24.5,24.48,77.099998,78.610001,128.220001
3/4/2014,187.580002,254.839996,68.800003,75.891426,38.41,94.980003,605.186584,363.899994,119.830002,90.809998,107.389999,21.82,93.339996,38.310001,80.849998,96.519997,115.32,47.900002,32.150002,82.870003,75.129997,57.259998,48.830002,168.729996,64.997147,3.7,24.610001,25.110001,78.129997,79.709999,130.229996
3/5/2014,187.75,252.660004,71.57,76.05143,38.110001,95.019997,606.855347,372.369995,119.760002,91.059998,107.620003,21.870001,92.589996,38.349998,81.110001,93.800003,114.43,47.380001,32.130001,82.910004,74.800003,58.16,49.419998,171.899994,64.785713,3.71,24.5,24.83,77.989998,79.730003,128.789993
3/6/2014,188.179993,252.940002,70.839996,75.821426,38.150002,95.580002,607.527832,372.160004,119.739998,90.980003,106.559998,21.82,92.889999,38.470001,81.330002,93.760002,114.849998,47.459999,32.34,82.410004,74.879997,58.900002,49.709999,172.600006,64.358574,3.73,24.629999,24.77,77.639999,79.07,128.860001
3/7/2014,188.259995,246.210007,69.800003,75.777145,37.900002,95.5,605.126831,372.059998,119.699997,90.529999,105.889999,21.73,93.32,38.549999,81.559998,94.989998,115.080002,47.150002,32.540001,82.550003,74.580002,59.400002,49.619999,174.259995,64.052856,3.95,24.639999,24.42,77.400002,79.050003,128.539993
3/10/2014,188.160004,238.839996,72.029999,75.845711,37.82,95.199997,603.522827,370.529999,119.300003,90.610001,106.040001,21.690001,93.449997,38.650002,81.730003,95.5,115.839996,47.029999,32.509998,82.18,74.43,59.200001,49.57,173.509995,62.849998,3.81,24.84,24.85,77.879997,79.660004,126.889999
3/11/2014,187.229996,234.410004,70.099998,76.584282,38.02,98.779999,597.754456,368.820007,118.059998,90.220001,106.32,21.610001,93.489998,38.799999,82.809998,94.010002,114.510002,46.700001,32.23,81.290001,74.919998,58.189999,48.43,169.889999,62.497143,3.85,24.73,24.67,77.779999,79.959999,125.669998
3/12/2014,187.279999,241.490005,70.879997,76.658569,38.27,98.709999,601.395813,370.640015,118.419998,90.559998,107.059998,21.82,93.599998,38.470001,82.150002,94.209999,115.650002,46.360001,32.380001,80.559998,75.529999,57.919998,47.98,169.720001,62.368572,3.91,24.76,24.84,77.599998,79.300003,124.43
3/13/2014,185.179993,237.789993,68.830002,75.807144,37.889999,97.370003,592.309875,371.51001,117.050003,89.279999,108.5,21.52,93,37.970001,81.800003,93.639999,114.449997,46.029999,32.349998,78.800003,74.93,57.419998,47.330002,166.699997,61.437141,3.86,24.57,24.110001,77.010002,77.68,121.889999
3/14/2014,184.660004,230.970001,67.720001,74.955711,37.700001,97.580002,584.210266,373.73999,117.540001,88.669998,108.519997,21.35,92.809998,38.169998,81,93.470001,114.099998,46.080002,32.490002,79.379997,74.279999,56.799999,46.880001,165.350006,60.64143,3.85,24.5,23.959999,75.699997,76.550003,123.110001
3/17/2014,186.330002,233.979996,68.739998,75.248573,38.049999,97.599998,593.824219,375.040009,118.059998,89.449997,107.709999,21.51,93.93,38.27,82.050003,94.32,115.07,46.310001,32.889999,79.580002,74.68,57.580002,47.73,166.839996,60.388573,3.8,24.700001,23.93,76.760002,77.779999,125.419998
3/18/2014,187.660004,240.039993,69.190002,75.914284,39.549999,97.309998,603.368408,378.769989,119.779999,90.529999,108.099998,21.629999,93.940002,38.400002,81.949997,94.709999,116.239998,46.700001,32.98,79.82,74.769997,58.060001,48.139999,168.089996,60.035713,3.89,24.82,24.49,78,77.690002,124.040001
3/19/2014,186.660004,235.839996,68.239998,75.894287,39.27,96.099998,597.385864,373.230011,119,90.040001,107.260002,21.629999,93.589996,38.139999,81.370003,93.730003,115.199997,46.360001,32.959999,79.75,74.379997,58.299999,48.939999,168.179993,60.012856,3.98,25.02,23.98,79.959999,80.279999,122.239998
3/20/2014,187.75,234.910004,66.970001,75.528572,40.330002,96.599998,596.344727,368.970001,119.160004,90.290001,107.07,21.83,94.120003,38.450001,81.860001,94.580002,115.510002,47.209999,34.09,80.089996,75.379997,60.110001,50.220001,169.220001,60.610001,4.05,25.43,24.01,81.529999,82.790001,123.730003
3/21/2014,186.199997,228.889999,67.239998,76.124283,40.16,95.470001,589.311096,360.619995,118.610001,89,108.230003,21.639999,95.93,38.439999,82.139999,94.309998,115.629997,46.91,34.299999,80.419998,76.099998,60.169998,50.080002,166.949997,57.998573,4.04,25.17,23.66,81.339996,82.040001,122.580002
3/24/2014,185.429993,220.169998,64.099998,77.027145,40.5,96.18,576.802979,351.850006,117.260002,88.220001,109,21.57,95.199997,38.400002,81.889999,94.639999,115.849998,47.009998,34.459999,79.660004,76.760002,61.07,50.049999,165.720001,54.128571,4.05,25.120001,23.48,81.279999,80.82,123.419998
3/25/2014,186.309998,220.440002,64.889999,77.855713,40.34,95.910004,577.196533,354.709991,116.93,88.510002,108.589996,22.34,97.379997,38.619999,82.400002,94.910004,117.089996,47.220001,34.720001,79.470001,76.870003,60.93,50.299999,163.25,52.977142,4.05,25.459999,23.530001,81.099998,80.309998,124.019997
3/26/2014,184.970001,212.960007,60.389999,77.111427,39.790001,95.839996,563.87146,343.410004,114.690002,87.370003,109.440002,22.32,97.050003,38.610001,82.870003,94.699997,117.709999,47.009998,34.610001,78.870003,76.230003,59.900002,50.16,161.729996,53.182858,4.05,25.379999,22.83,81.540001,80,123.529999
3/27/2014,184.580002,207.320007,60.970001,76.779999,39.360001,96.160004,556.930969,338.470001,114.400002,86.879997,109.989998,22.02,97.279999,38.82,82.540001,96.239998,117.669998,47.689999,34.959999,78.68,76.139999,59.919998,47.450001,162.289993,52.025715,3.91,25.309999,22.24,81.019997,77.489998,123.209999
3/28/2014,185.490005,212.369995,60.009998,76.694283,40.299999,97.239998,558.456787,338.290009,114.290001,87.050003,109.370003,22.33,97.440002,38.950001,82.949997,97.699997,118.5,47.419998,35.07,78.720001,76.010002,60.040001,47.25,162.300003,51.267143,3.88,25.620001,21.91,81.620003,79.410004,124.459999
3/31/2014,187.009995,208.449997,60.240002,76.677139,40.990002,98.029999,555.445007,336.369995,116.339996,87.669998,109.099998,22.42,98.230003,38.66,83.5,97.68,118.910004,47.57,35.07,79.129997,76.43,60.709999,47.599998,163.850006,50.290001,4.01,25.809999,23.66,81.989998,83.730003,125.489998
4/1/2014,188.25,216.970001,62.619999,77.378571,41.419998,97.900002,565.607117,342.98999,117.870003,89.209999,107.889999,23.1,97.940002,38.41,82.879997,97.730003,119,47.75,35.09,79.379997,76.769997,60.669998,47.799999,165.919998,52.098572,4.07,25.99,24.440001,81.839996,83.050003,128.210007
4/2/2014,188.880005,230.289993,62.720001,77.507141,41.349998,97.589996,565.447571,341.959991,118.400002,89.440002,107.269997,22.99,98.230003,38.330002,82.730003,97.949997,119.349998,47.82,35.369999,79.949997,77.18,60.48,48.240002,167.270004,51.84,4.06,25.889999,24.35,81.610001,82.489998,128.309998
4/3/2014,188.630005,225.399994,59.490002,76.970001,41.009998,97.660004,568.180054,333.619995,117.199997,88.730003,107.739998,23.09,98.260002,38.07,82.910004,97.93,119.040001,48.119999,35.630001,79.400002,77.459999,60.66,47.68,166.089996,50.669998,4,26.41,24,82.25,83.019997,128.779999
4/4/2014,186.399994,212.229996,56.75,75.974289,39.869999,97.870003,541.652893,323,114.489998,86.370003,108.459999,22.709999,98.419998,38.220001,82.589996,97.360001,118.800003,48.040001,35.549999,78.720001,77.309998,59.810001,47.110001,163.240005,48.187141,4.01,26.16,22.58,81.529999,81.800003,127.379997
4/7/2014,184.339996,207.520004,56.950001,74.781425,39.799999,97.010002,536.676575,317.76001,112.82,85.550003,109.110001,22.85,97.889999,38.619999,83.910004,96.779999,117.339996,48.119999,35.490002,77.129997,77.309998,59,46.549999,158.559998,48.285713,3.88,26.49,21.709999,81.080002,80.870003,125.589996
4/8/2014,185.100006,215.460007,58.189999,74.777145,39.82,98.080002,553.380676,327.070007,113.610001,86.339996,109.370003,22.940001,98.059998,38.900002,83.470001,97.449997,117.800003,48.209999,35.27,77.110001,78.18,58.849998,46.599998,156.559998,49.841427,3.99,26.91,22.209999,80.660004,81.32,124.150002
4/9/2014,187.089996,216.929993,62.41,75.760002,40.470001,98.349998,562.595398,331.809998,115.25,87.82,108.830002,23.120001,98.949997,38.990002,83.910004,97.330002,119.099998,47.98,34.919998,77.760002,77.970001,59.27,47.16,158.160004,50.432858,3.98,26.98,22.6,81.389999,81.580002,126.879997
4/10/2014,183.160004,204.190002,59.16,74.78286,39.360001,99.43,539.468872,317.109985,111.959999,85.099998,109.839996,22.65,96.540001,38.889999,83.620003,96.779999,116.690002,47.470001,35.119999,76.779999,76.889999,57.400002,46.23,155.979996,47.818573,3.85,26.43,21.68,79.989998,79.089996,123.639999
4/11/2014,181.509995,203.779999,58.529999,74.230003,39.209999,99.290001,529.147217,311.730011,110.410004,84.110001,110.730003,22.459999,96.870003,38.630001,83.150002,96.720001,117.029999,47.07,35.200001,75.699997,76.5,55.299999,45.68,152.720001,46.672855,3.65,26.18,21.129999,78.949997,77.110001,122.07
4/14/2014,182.940002,198.089996,58.889999,74.525711,39.18,100.110001,531.061951,315.910004,110.720001,84.769997,110.440002,22.85,97.139999,38.73,83.550003,97.860001,118.699997,47.27,35.360001,75.970001,77.379997,54.959999,47.669998,154.740005,47.368572,3.71,26.559999,21.9,79.18,77.349998,123.25
4/15/2014,184.199997,193.910004,59.09,73.994286,39.75,100.830002,534.971252,316.079987,111.150002,85.050003,111.129997,22.889999,99.199997,40.18,83.959999,98.68,120.300003,46.919998,35.68,75.889999,76.879997,54.799999,48.310001,154.919998,46.610001,3.79,26.77,22.17,79.510002,77.330002,124.269997
4/16/2014,186.130005,199.110001,59.720001,74.144287,40.400002,100.830002,555.016174,323.679993,112.360001,86.18,111.269997,23.030001,98.75,40.59,84.769997,99.940002,121.830002,47.099998,36.099998,76.580002,77.220001,55.259998,48.18,157.220001,47.344284,3.76,26.93,22.48,78.190002,76.779999,126.040001
4/17/2014,186.389999,198.119995,58.939999,74.991432,40.009998,100.25,534.632141,324.910004,112.919998,86.199997,110.050003,23.209999,98.959999,40.720001,85.550003,100.419998,123.68,47.599998,36.040001,77.089996,77.660004,55.220001,48.220001,157.440002,49.39143,3.69,27.040001,23.91,75.779999,75.639999,127.919998
4/21/2014,187.039993,204.380005,61.240002,75.881432,39.939999,99.669998,527.172668,330.869995,113.449997,86.839996,109.959999,23.4,100,40.75,85.910004,100.93,124.239998,47.98,36.060001,77.959999,77.599998,55.029999,47.84,157.800003,49.784286,4.12,26.950001,25.32,74.949997,76.300003,127.82
4/22/2014,187.889999,218.639999,63.029999,75.957146,39.990002,99.32,533.345703,329.320007,114.620003,87.529999,110.330002,23.52,100.18,40.709999,85.139999,100.370003,124,47.919998,36.290001,79.669998,77.559998,55.810001,48.02,160.460007,53.271427,4.3,26.84,26.18,75.760002,77.279999,127.550003
4/23/2014,187.449997,207.990005,61.360001,74.964287,39.689999,99.129997,525.497253,324.579987,113.900002,86.760002,110.959999,23.5,100.220001,40.73,85.410004,100.5,124.690002,47.43,34.919998,78.519997,78.040001,56.049999,48.400002,160.449997,50.5,4.25,26.75,26.25,75.330002,77.360001,130.630005
4/24/2014,187.830002,207.860001,60.869999,81.110001,39.860001,99.839996,523.722107,337.149994,113.610001,87.589996,111.169998,23.33,99.959999,40.700001,85.519997,100.010002,124.300003,46.279999,34.5,79.769997,78.309998,56.189999,48.330002,160.850006,49.152859,4.28,26.75,26.16,76.589996,79.480003,129.860001
4/25/2014,186.289993,199.850006,57.709999,81.705711,39.91,100.730003,514.766724,303.829987,111.610001,86.190002,111.330002,23,99.790001,41.009998,85.25,100.410004,123.989998,45.939999,34.490002,79.379997,78.620003,55.700001,47.75,158.240005,46.011429,4.05,26.26,25.26,75.660004,78.949997,128.660004
4/28/2014,186.880005,198.509995,56.139999,84.870003,40.869999,100.309998,515.73407,296.579987,110.959999,86.470001,110.790001,23.02,101.339996,41.029999,86.82,101.169998,125.730003,46.599998,35.080002,80.169998,79.760002,55.490002,47.299999,156.539993,44.887142,3.96,26.33,24.58,75.739998,77.760002,127.040001
4/29/2014,187.75,206.919998,58.150002,84.618568,40.509998,101.5,526.255188,300.380005,111.239998,87.160004,110.639999,23.16,101.029999,40.57,85.760002,101.449997,125.970001,46.77,35.419998,79.519997,79.669998,56.099998,48.16,158.240005,45.695713,4.03,26.48,25.1,75.199997,77.849998,128.369995
4/30/2014,188.309998,207.889999,59.779999,84.298569,40.400002,101.379997,525.218018,304.130005,111.980003,87.389999,111.099998,23.110001,101.290001,40.790001,85.889999,102.410004,125.519997,46.73,35.700001,79.510002,79.709999,55.98,47.91,159.820007,46.005714,4.09,26.690001,26.120001,75.040001,80.040001,129.020004
5/1/2014,188.330002,207.729996,61.150002,84.497147,40,100.959999,529.895203,307.890015,111.940002,87.650002,112.019997,23.01,100.529999,40.779999,85.57,101.410004,124.940002,47.220001,35.580002,79.330002,79.699997,55.720001,47.759998,160.369995,48.074287,4.2,26.450001,26.25,74.949997,82.050003,128.460007
5/2/2014,188.059998,210.910004,60.459999,84.654289,39.689999,101.43,526.484558,308.01001,112.029999,87.489998,112.709999,22.940001,99.309998,40.950001,85.519997,102.010002,124.720001,47.119999,35.630001,79.400002,79.120003,55.580002,47.73,158.880005,48.664288,4.12,26.41,26.309999,75.029999,82.660004,129.940002
5/5/2014,188.419998,216.610001,61.220001,85.851425,39.43,101.139999,526.364868,310.049988,111.889999,87.949997,112.029999,22.959999,100,40.759998,85.910004,102.910004,125.360001,47.389999,35.759998,78.690002,78.620003,54.220001,47.18,156.350006,49.197144,4.09,26.17,26.74,75.230003,83.779999,131.960007
5/6/2014,186.779999,207.279999,58.529999,84.915718,39.060001,100.949997,513.729553,297.380005,110.07,86.809998,112.480003,22.719999,99.510002,40.490002,85.370003,102.669998,124.970001,47.470001,35.490002,77.419998,78.010002,53.34,46.360001,154.539993,46.598572,4.01,26.200001,26.68,75.260002,83.870003,130.830002
5/7/2014,187.880005,201.350006,57.389999,84.618568,39.419998,101.959999,508.563751,292.709991,110.139999,86.559998,112.080002,22.870001,100.910004,40.91,86.800003,103.110001,126.230003,48.099998,35.759998,77.080002,77.959999,54.049999,46.700001,155.520004,45.791428,3.97,26.370001,26.42,77.910004,85.370003,130.350006
5/8/2014,187.679993,178.589996,56.759998,83.998573,39.639999,101.949997,509.600891,288.320007,109.029999,86.480003,111.599998,23.02,100.5,40.73,86.660004,102.32,125.089996,48.490002,36.400002,77.050003,78.690002,54.360001,47.139999,157.399994,45.951427,3.93,26.34,26.93,76.889999,85.599998,130.570007
5/9/2014,187.960007,182.259995,57.240002,83.648575,39.540001,102.93,517.309753,292.23999,110.029999,86.800003,111.239998,23.02,100.910004,40.869999,87.169998,101.949997,125.029999,48.48,36.439999,77.709999,79.199997,54.009998,46.990002,157.199997,46.935715,3.87,26.299999,26.84,76.949997,86.489998,131.100006
