Date,SPY,TSLA,FB,AAPL,MSFT,MCD,GOOG,AMZN,IWM,QQQ,TLT,CSCO,JNJ,KO,PEP,XOM,CVX,VZ,T,HD,WMT,JPM,C,GS,NFLX,AMD,INTC,MU,UNH,CI,BA
1/22/2014,0.000651591,0.010640735,-0.017091096,0.004443885,-0.006635278,-0.002103544,0.001134307,-0.006166267,0.005059132,0.002597357,-0.002463007,0.00043802,0.003084133,-0.000500902,-0.000844187,-0.006294447,0.00058158,-0.007756792,-0.006851355,-0.003231444,-0.006460944,-0.009970741,0.000964397,0.00277134,0.01527178,-0.119904077,-0.010941813,0.022923831,0.003280454,-0.005214612,0.019058354
1/23/2014,-0.008193217,0.016465065,-0.015301635,0.008467689,0.003618174,0.004637469,-0.00422309,-0.01154401,-0.006740048,-0.003379094,0.014150028,-0.012259238,-0.016751506,-0.016541353,-0.005069379,-0.009297058,-0.016939309,0.01119795,0.013797211,0.000498766,-0.005175833,-0.019447803,-0.022736049,-0.016870066,0.164773959,-0.013623978,-0.007111814,-0.000422875,-0.002724864,-0.001338423,-0.021195519
1/24/2014,-0.021335927,-0.038016496,-0.038495496,-0.018177534,0.020798668,-0.00933697,-0.031264619,-0.030684945,-0.02551109,-0.019665517,0.006461298,-0.015957359,-0.022967404,-0.01019373,-0.012131506,-0.021862462,-0.017737968,-0.004805683,-0.011242633,-0.013459547,-0.007203855,-0.024437772,-0.027405343,-0.018213769,-0.006791541,-0.041436464,-0.012733785,-0.030456812,-0.021857911,-0.031717712,-0.032977171
1/27/2014,-0.004919246,-0.028522399,-0.016528962,0.008112524,-0.021189948,-0.003812348,-0.02010982,-0.003405591,-0.014631962,-0.009684068,-0.006978042,-0.009009054,-0.007394316,-0.002832132,0.007736682,0.000738007,0.001203878,0.001259668,0.002692998,-0.002779207,-0.003628003,0,-0.010541273,-0.017597214,-0.012562125,-0.017291066,-0.00362757,-0.0008726,0.00069838,0.003460242,0.005195807
1/28/2014,0.005954789,0.051644914,0.029691877,-0.079927409,0.006661144,0.001169342,0.019777942,0.021098669,0.010555506,-0.000582119,0.002436007,-0.011363636,0.001778919,0.003614743,0.003168438,0.007690729,0.003521395,-0.006919648,0.005670039,-0.005067152,0.007012758,0.011798911,0.016185146,0.00947233,0.066993669,0.038123167,0.007281594,0.006550175,0.000837362,-0.012183885,-0.001965674
1/29/2014,-0.009605188,-0.01765898,-0.029198405,-0.011352397,0.010752688,-0.010936483,-0.014327557,-0.025936113,-0.014428653,-0.010716343,0.008225115,-0.004597701,-0.013318491,-0.024954902,-0.025510192,-0.005645593,-0.007189285,0.006967863,-0.0115727,-0.023682213,-0.007633588,-0.003767546,-0.030645082,-0.014135374,-0.01561079,-0.016949153,-0.008835341,-0.014750543,-0.006275234,-0.00069822,-0.053322614
1/30/2014,0.010600451,0.043428638,0.141042465,-0.001937102,0.005455565,0.006978003,0.025719979,0.048958869,0.014909323,0.018485812,-0.002873876,0.015242494,0.006749134,0.007123905,0.010720531,-0.01177587,0.003879284,-0.001258083,0.00120075,0.003260303,0.008771957,0.008463912,0.004575645,0.011836498,0.010613858,0,0.002431118,0.032584854,0.021611015,0.020610213,-0.02504238
1/31/2014,-0.005858411,-0.007821002,0.024394204,0.001640696,0.026587058,0.003944509,0.040144794,-0.109972474,-0.007433593,-0.002658994,0.006693948,-0.003184713,-0.011508369,-0.009169453,-0.008880131,-0.019470093,-0.041391156,0.008188096,-0.00089949,-0.001039932,-0.000936455,-0.011428554,-0.018012402,-0.010371449,0.011515568,-0.014367816,-0.008084034,-0.017484008,-0.007142912,-0.015288123,-0.010037122
2/3/2014,-0.022505305,-0.02370323,-0.017420489,0.001857797,-0.035940803,-0.012211968,-0.040255005,-0.034960573,-0.031294596,-0.022951154,0.009604738,-0.016430899,-0.019102543,-0.016393416,-0.022274776,-0.022894975,-0.004389483,-0.033527697,-0.041116417,-0.022901783,-0.027048688,-0.018966763,-0.022981236,-0.026200269,-0.012092986,-0.029154519,-0.024042379,-0.009982725,-0.021306046,-0.020739208,-0.0174038
2/4/2014,0.007004656,0.00914683,0.020657124,0.014475763,-0.003563651,0.000752516,0.004173123,0.00520011,0.00754716,0.007355594,-0.010611014,0.011600929,-0.001843697,0.007526855,0.003181876,-0.000333215,-0.002789248,0.008834303,0.015649452,-0.001598016,0.000963377,0.011784202,0.009495015,0.01213858,0.003783615,0.012012012,-0.005428016,0.008329724,-0.003251286,0.005087553,-0.008449797
2/5/2014,-0.001254353,-0.024114576,-0.008924319,0.007468657,-0.014580413,0.005263788,0.004428254,-0.004310964,-0.007490628,-0.002591002,-0.009245562,0.008256927,0.007619441,0.003468543,0.007612256,-0.004887747,-0.011819949,-0.002776613,-0.011402126,0.003868227,0.001924928,0.004731538,0.005985507,-0.008283859,-0.003670814,-0.017804154,-0.012594458,0.013478217,0.004396511,0.001412631,-0.005244174
2/6/2014,0.013187178,0.022703859,-0.000482377,-0.000156062,0.010050251,0.01453302,0.014660579,0.023495407,0.007915324,0.012752332,-0.004292712,0.023202912,0.016842358,0.011167189,-0.000377726,0.002455916,0.015978817,-0.000214157,-0.002493828,0.01195857,-0.000686195,0.023003098,0.025286846,0.008290749,0.008629687,0.03021148,0.019982993,0.034320122,0.000706058,0.003526543,0.010461252
2/7/2014,0.012395746,0.045688944,0.034749035,0.013989948,0.010503068,0.010322266,0.015069439,0.018302803,0.011323148,0.017838476,0.000843524,0.008003557,0.014535223,-0.00210355,0.010454743,0.008685957,0.00701003,0.00278494,0.009374969,0.003807681,0.012771217,0.002478736,0.022590674,0.001112785,0.054105035,0.017595308,0.009170446,0.016590584,0.006914039,-0.092538383,0.035460985
2/10/2014,0.00183661,0.053771506,-0.011971409,0.017914898,0.006564497,-0.011050845,-0.003830349,-0.000581566,0.002618519,0.005727377,0.002809205,0.007057786,0.011439349,0.016337259,0.004736936,-0.011702417,-0.00321286,0.002136274,0.004334365,-0.000523126,0.00013562,0.002119445,-0.000405351,-0.005743179,0.001069829,0.04610951,0.003304502,0.014687923,-0.022701835,-0.009423041,0.001102244
2/11/2014,0.010943842,0.000305235,0.020456318,0.013176022,0.010054321,0.005060036,0.014706834,0.002549433,0.008915688,0.011389521,-0.005789476,-0.005256286,0.020863083,0.001814856,0.008064541,0.014745298,0.016921837,0.006395204,0.015721394,0.003795223,0.014099796,0.012160697,0.006893755,0.021055894,0.00824741,0.019283747,0.007410374,-0.006433534,0.012618369,0.006254926,0.023592324
2/12/2014,0.00049462,-0.006611678,-0.006168096,-7.46287E-05,0.008071106,-0.004719918,-0.002932401,-0.034661015,0.003927537,0.001914392,-0.005165803,0.006164729,-0.005915919,-0.003364415,0.002953822,0.002642074,-0.013646795,0.003389113,-0.000303551,0.007561956,0.002138984,0.001567125,0.006041059,-0.005413949,-0.011659268,-0.002702703,0.003269309,0.0072845,-0.005380982,-0.016576003,-0.015596181
2/13/2014,0.005162783,0.022066342,0.044685883,0.015879219,0.003736322,0.006006955,0.011131887,0.022763098,0.01271451,0.007418186,0.005664643,-0.025382932,0.001514824,0.003635523,-0.022088551,0.003842754,0.004284593,-0.001266582,0.016697116,0.004011348,0.005336206,0.008866464,-0.002001561,0.003425064,0.017765113,0.002710027,0.006110061,0.000803576,0.01380981,0.002633619,0.010692226
2/14/2014,0.005518873,-0.007013019,-0.003564622,-0.000808106,0.000265834,0.003352189,0.002416859,0.000419916,0.001404706,0.002008267,0.000563321,0.013021958,0.002160804,0.00724445,-0.020077876,0.029312053,0.008621465,-0.016909807,-0.010152284,0.00438206,0.005705945,0.002067948,-0.006819113,-0.002072394,-0.002382309,-0.002702703,0.002429109,0.006824568,0.032439237,0.020619911,0.005096556
2/18/2014,0.001195528,0.027594214,0.003130228,0.003676521,-0.005316348,0.002505721,0.006717639,-0.010354028,0.010433123,0.004899254,0.002251811,-0.006648892,-0.006360543,-0.037503185,0.001152568,-0.000425045,-0.006785372,-0.011395356,-0.009954811,-0.00461953,-0.006069389,0.005846947,-0.00282712,0.005680387,0.003076859,0.002710027,0,0.013556619,0.004216608,-0.001544241,0.003610948
2/19/2014,-0.006621803,-0.049386343,0.011292644,-0.015787853,0.002405131,-0.004894751,-0.007052678,-0.017729363,-0.010238612,-0.006869839,-0.004212666,-0.005800937,-0.005750233,-0.009874646,-0.0138143,-0.001275678,0.007896362,0.011961701,0.000914016,-0.01443861,-0.006372016,-0.021029303,-0.024098865,-0.008442144,-0.019732196,0.005405405,-0.010500808,0,-0.003792483,-0.014821421,-0.017147714
2/20/2014,0.005901005,0.08433176,0.023067867,-0.0115749,0.006398347,0.002093113,0.001472059,0.006966385,0.010782879,0.004685998,-0.002444317,0.000897576,0.008075055,0.005390863,0.011802906,0.015114487,0.008802817,0.034171503,0.010045724,0.013472937,-0.017768885,0.005588614,-0.00124503,0.007595278,0.015692535,-0.008064516,0.009795918,0.002753737,-0.000951733,0.00863417,0.009112852
2/21/2014,-0.001140722,-0.001762133,-0.014936106,-0.011107985,0.006092715,0.007310674,-0.000265691,-0.008690618,0.003122298,-0.001332626,0.005277514,-0.007623319,-0.009309375,-0.003217131,0.00269195,-0.003565104,-0.01675391,-0.017664152,-0.011452712,0.00335564,-0.005440615,0.000520997,0.002700956,0,-0.006253601,0,-0.012934519,-0.016084739,0.00449095,0.003112815,-0.009879585
2/24/2014,0.005546821,0.03840643,0.031928898,0.004378915,-0.007635624,0.000518434,0.007243739,0.014476839,0.007349109,0.005337529,-0.002531133,-0.000451785,-0.004479852,0.008606778,0.008437688,0.014837451,0.013045811,-0.022001269,-0.010060915,0.001672305,0.003145446,0.007290366,0.01491923,0.012401173,0.034171622,0.005420054,0.008599468,-0.013157895,0.029806314,0.023920431,0.010212013
2/25/2014,-0.000378606,0.139444093,-0.013139319,-0.0104066,-0.003979783,0.001243554,0.006177273,0.018591188,0.001029912,-0.001106139,0.008928534,-0.012658272,0,0.0072,0.004437196,-0.00134803,0.007183522,0.00129788,-0.00923939,0.039938357,0,-0.017232466,-0.011841527,-0.018373947,0.013489987,-0.005390836,-0.000405928,-0.01979798,-0.009077779,-0.013006667,-0.021683749
2/26/2014,5.41549E-05,0.02016129,-0.008446614,-0.009021976,-0.001864678,-0.007555413,0.000139301,0.004130333,0.006173378,-0.000885782,0.005309735,0.004120879,0,0.002647577,-0.007320472,-0.005399201,0.004696886,0.001296111,-0.005284365,0.00889101,0.019495583,-0.004909679,-0.001652934,-0.004159488,-0.009359307,0.002710027,0.007311048,-0.001648846,0.009824721,-0.001791287,-0.00134089
2/27/2014,0.005247503,-0.001818209,-0.004620271,0.019947855,0.010408326,-0.008447148,-0.000786681,0.000917223,0.005453771,0.002327374,0.00546705,-0.000455996,0.002743936,0.005281252,0.005340089,0.000521923,0.001558307,0.024811263,0.0071875,0.003304823,-0.002941977,-0.001057286,0.007657264,0.015847678,0.007665109,0.002702703,-0.001612863,-0.001238563,-0.000525914,-0.002819713,0.015401603
2/28/2014,0.002529254,-0.030608993,-0.006962619,-0.002710124,0.011885895,0.000736222,-0.002919961,0.00547025,-0.003983397,-0.001105772,0.000552926,-0.005474498,0.008318761,0.003414789,0.012647022,0.004486655,-0.003111764,0.001684253,-0.009308098,0.000731951,0.001877669,0.002293191,-0.001232245,0.006469899,-0.014594326,0,0,0,0.016443042,0.023007621,0.002800249
3/3/2014,-0.007032031,0.023487603,-0.015337351,0.002888484,-0.01383456,-0.00872309,-0.010660978,-0.006407089,-0.005360773,-0.007416405,0.004236889,-0.010550413,-0.006079081,-0.002094293,-0.006869027,-0.007998307,-0.00424873,-0.005674674,-0.002192264,-0.000365708,-0.007764311,-0.010735674,-0.020974707,-0.010273307,-8.97561E-05,-0.010781671,-0.010500808,0.011988383,-0.002200065,-0.012313042,-0.005429701
3/4/2014,0.014055606,0.017081729,0.02062007,0.006593855,0.016675517,0.006997487,0.010160514,0.011451429,0.025151878,0.012713282,-0.015041732,0.011590172,0.019440782,0.004984313,0.016725365,0.010680597,0.004179763,0.012470957,0.009102354,0.010609793,0.01362647,0.018679933,0.025624889,0.024219928,0.021073221,0.008174387,0.004489837,0.025735335,0.013359261,0.013993105,0.015676142
3/5/2014,0.000906269,-0.008554356,0.040261583,0.002108328,-0.00781044,0.000421078,0.002757436,0.023275628,-0.000584161,0.002753001,0.002141764,0.002291522,-0.008035141,0.001044035,0.003215869,-0.028180627,-0.007717655,-0.01085597,-0.000622115,0.000482696,-0.004392307,0.015717814,0.012082654,0.0187874,-0.003252974,0.002702703,-0.004469768,-0.011150975,-0.001791873,0.00025096,-0.011057383
3/6/2014,0.002290242,0.001108201,-0.01019986,-0.003024322,0.001049619,0.005893549,0.001108147,-0.000563931,-0.000167034,-0.000878487,-0.009849517,-0.002286282,0.003240123,0.003129153,0.002712378,-0.00042645,0.003670349,0.001688434,0.006535916,-0.006030635,0.001069438,0.012723556,0.00586809,0.004072205,-0.006593105,0.005390836,0.005306082,-0.002416432,-0.004487742,-0.008277975,0.000543583
3/7/2014,0.000425136,-0.026607081,-0.014680873,-0.000584017,-0.00655308,-0.000837016,-0.003952084,-0.000268718,-0.000334065,-0.004946186,-0.006287528,-0.004124656,0.004629142,0.00207949,0.002827936,0.013118558,0.002002647,-0.006531753,0.006184323,0.001698811,-0.004006344,0.008488964,-0.001810501,0.009617549,-0.00475023,0.058981233,0.000406009,-0.014129996,-0.003091152,-0.000252902,-0.002483377
3/10/2014,-0.000531132,-0.02993384,0.031948365,0.000904837,-0.002110871,-0.003141393,-0.002650691,-0.004112237,-0.003341638,0.000883707,0.001416583,-0.001840727,0.001393024,0.002594112,0.002084416,0.005369007,0.006604049,-0.002545132,-0.000922034,-0.004482168,-0.00201129,-0.00336702,-0.001007638,-0.004303914,-0.018779147,-0.035443038,0.008116924,0.017608518,0.006201486,0.007716647,-0.012836425
3/11/2014,-0.004942644,-0.018547949,-0.026794405,0.009737808,0.005288207,0.037605064,-0.009557834,-0.004614989,-0.010394006,-0.004304161,0.002640504,-0.003688335,0.000428047,0.003880905,0.01321418,-0.015602073,-0.011481302,-0.007016755,-0.008612674,-0.010829873,0.00658334,-0.017060844,-0.022997781,-0.020863328,-0.00561424,0.010498688,-0.004428341,-0.007243461,-0.001284001,0.003765943,-0.009614635
3/12/2014,0.000267067,0.030203493,0.011126948,0.000970003,0.006575487,-0.000708645,0.006091727,0.004934678,0.003049297,0.003768532,0.006960102,0.009717677,0.001176596,-0.008505103,-0.007970004,0.002127401,0.009955462,-0.007280514,0.00465408,-0.008980231,0.008142032,-0.00463999,-0.009291761,-0.001000636,-0.00205723,0.015584416,0.001213101,0.006890961,-0.002314232,-0.008254077,-0.009867097
3/13/2014,-0.011213189,-0.015321595,-0.028922053,-0.011106717,-0.009929475,-0.013575079,-0.015108083,0.002347278,-0.01156895,-0.014134265,0.013450421,-0.013748854,-0.006410235,-0.01299714,-0.004260487,-0.006050313,-0.010376178,-0.007118248,-0.00092659,-0.021847009,-0.00794385,-0.008632597,-0.01354727,-0.017794037,-0.014934301,-0.012787724,-0.007673667,-0.029388043,-0.007603041,-0.020428789,-0.020413092
3/14/2014,-0.002808019,-0.028680736,-0.016126703,-0.011231567,-0.005014463,0.002156711,-0.013674614,0.006002476,0.004186228,-0.006832449,0.000184304,-0.007899628,-0.002043032,0.005267237,-0.009779987,-0.001815442,-0.003058095,0.001086313,0.00432779,0.00736033,-0.008674776,-0.010797614,-0.009507733,-0.008098326,-0.012951628,-0.002590674,-0.002849003,-0.006221568,-0.017010842,-0.01454682,0.010009041
3/17/2014,0.009043637,0.013031974,0.015061976,0.003907134,0.009283766,0.000204919,0.016456323,0.003478405,0.004424,0.008796651,-0.007464044,0.007494145,0.012067687,0.002619911,0.012963,0.009093816,0.008501332,0.004991298,0.012311387,0.002519589,0.005385043,0.013732447,0.018131378,0.009011128,-0.004169707,-0.012987013,0.008163306,-0.001252045,0.014002709,0.016067877,0.018763683
3/18/2014,0.007137884,0.025899637,0.006546465,0.008846826,0.039421814,-0.002971312,0.016072415,0.009945552,0.014568872,0.012073807,0.003620824,0.005578754,0.000106484,0.003396969,-0.001218842,0.004134849,0.010167707,0.008421507,0.002736425,0.003015808,0.001205102,0.00833621,0.008589964,0.007492208,-0.005843158,0.023684211,0.004858259,0.023401588,0.016154221,-0.001157071,-0.011003006
3/19/2014,-0.005328786,-0.017497072,-0.013730365,-0.000263416,-0.007079621,-0.012434488,-0.009915242,-0.014626233,-0.00651193,-0.005412548,-0.007770546,0,-0.003725846,-0.006770911,-0.007077413,-0.010347334,-0.008947015,-0.007280514,-0.000606458,-0.000876973,-0.005215996,0.00413362,0.016618197,0.00053541,-0.000380723,0.023136247,0.008058018,-0.020824826,0.025128192,0.033337584,-0.014511472
3/20/2014,0.005839473,-0.003943318,-0.018610742,-0.004818742,0.026992666,0.005202914,-0.001742822,-0.0114139,0.001344571,0.002776544,-0.001771415,0.009246464,0.005663073,0.008128002,0.006021851,0.00906859,0.002691016,0.018334728,0.034284012,0.004263273,0.013444475,0.031046347,0.026154516,0.006183898,0.009950285,0.01758794,0.01638689,0.001251043,0.019634818,0.031265596,0.012189177
3/21/2014,-0.008255675,-0.025626857,0.004031611,0.007887227,-0.004215274,-0.011697692,-0.011794572,-0.022630582,-0.004615668,-0.014287307,0.010834062,-0.008703665,0.019230737,-0.00026013,0.00342045,-0.002854768,0.001038828,-0.006354565,0.006160135,0.00412039,0.009551619,0.00099812,-0.002787714,-0.013414514,-0.043085761,-0.002469136,-0.010224145,-0.014577259,-0.002330467,-0.009059065,-0.009294439
3/24/2014,-0.00413536,-0.038096907,-0.046698395,0.011860368,0.008466135,0.007436881,-0.021224981,-0.024319198,-0.011381831,-0.008764034,0.007114451,-0.003234704,-0.007609747,-0.001040505,-0.003043584,0.003499109,0.001902629,0.002131699,0.004664723,-0.009450311,0.008672852,0.014957654,-0.000599101,-0.007367451,-0.066725814,0.002475248,-0.001986452,-0.007607777,-0.000737608,-0.014870807,0.006852635
3/25/2014,0.004745753,0.001226343,0.012324509,0.010756831,-0.003950617,-0.002807195,0.000682302,0.008128421,-0.002814276,0.003287248,-0.003761505,0.035697728,0.02289916,0.005729088,0.006227903,0.002852969,0.010703479,0.004467199,0.007545038,-0.002385174,0.001433051,-0.002292451,0.004995005,-0.014904664,-0.021272112,0,0.013534952,0.002129514,-0.002214579,-0.006310344,0.004861441
3/26/2014,-0.007192298,-0.033932113,-0.069348129,-0.009559812,-0.013634085,-0.000729934,-0.023085851,-0.031856974,-0.019156743,-0.012879889,0.007827664,-0.000895255,-0.003388725,-0.000258881,0.005703895,-0.002212696,0.005295098,-0.004447332,-0.003168203,-0.007549994,-0.008325744,-0.016904612,-0.00278328,-0.009310897,0.003883109,0,-0.003142184,-0.029749298,0.005425438,-0.003860018,-0.00395096
3/27/2014,-0.002108445,-0.026483846,0.009604272,-0.00429804,-0.010806735,0.003338982,-0.01230864,-0.014385146,-0.002528555,-0.005608401,0.005025548,-0.01344086,0.002369871,0.005438979,-0.003982165,0.016261891,-0.000339827,0.014465029,0.010112626,-0.002409065,-0.00118069,0.000333823,-0.054027093,0.003462543,-0.021757819,-0.034567901,-0.002758077,-0.025843189,-0.006377287,-0.031375025,-0.002590464
3/28/2014,0.004930128,0.024358421,-0.015745498,-0.001116384,0.023882062,0.011231218,0.00273969,-0.000531781,-0.000961547,0.001956791,-0.005636831,0.014078111,0.001644768,0.003348815,0.00496724,0.015170397,0.007053642,-0.005661585,0.003146482,0.000508401,-0.001707342,0.00200272,-0.004214984,6.16797E-05,-0.014580713,-0.007672634,0.012248203,-0.014838129,0.007405653,0.024777469,0.01014528
3/31/2014,0.008194458,-0.018458342,0.003832761,-0.000223537,0.017121663,0.008124239,-0.00539304,-0.005675645,0.017936783,0.007122286,-0.00246873,0.004030452,0.008107563,-0.007445468,0.006630537,-0.000204678,0.003459949,0.003163265,0,0.005208282,0.005525562,0.011159194,0.007407365,0.009550234,-0.01905981,0.033505155,0.007416003,0.079872204,0.004533141,0.054401194,0.008275743
4/1/2014,0.006630688,0.040873131,0.039508581,0.009147863,0.010490265,-0.001326094,0.018295439,0.019680694,0.013151169,0.017565884,-0.011090733,0.030330062,-0.002952265,-0.006466632,-0.007425186,0.000511906,0.000756841,0.003783897,0.000570288,0.003159358,0.004448476,-0.000658887,0.004201702,0.012633457,0.035962835,0.014962594,0.00697408,0.032967075,-0.001829516,-0.008121342,0.021675106
4/2/2014,0.00334664,0.061390939,0.001596966,0.001661571,-0.001690005,-0.003166558,-0.000282079,-0.003003,0.004496471,0.00257822,-0.005746612,-0.004761905,0.002961007,-0.002082739,-0.001809773,0.002251039,0.00294116,0.001465969,0.007979453,0.00718065,0.005340667,-0.003131663,0.009205084,0.008136488,-0.00496313,-0.002457002,-0.003847672,-0.003682528,-0.002810301,-0.006742986,0.0007799
4/3/2014,-0.001323592,-0.021234092,-0.051498708,-0.0069302,-0.008222491,0.000717369,0.004832425,-0.024388806,-0.010135177,-0.007938271,0.004381477,0.004349717,0.000305395,-0.00678325,0.002175764,-0.000204155,-0.002597378,0.006273505,0.007350919,-0.006879237,0.00362787,0.00297619,-0.011608665,-0.007054511,-0.022569483,-0.014778325,0.020085014,-0.014373717,0.007842164,0.006425009,0.003663012
4/4/2014,-0.011822144,-0.058429451,-0.046058193,-0.012936365,-0.027798075,0.002150307,-0.046687948,-0.031832609,-0.023122859,-0.026597542,0.006682764,-0.016457384,0.001628292,0.003940137,-0.003859703,-0.005820474,-0.002016112,-0.001662469,-0.002245355,-0.008564244,-0.001936496,-0.014012512,-0.011954677,-0.017159318,-0.049000535,0.0025,-0.009466111,-0.059166667,-0.008753812,-0.014695182,-0.010871269
4/7/2014,-0.011051492,-0.022192867,0.003524247,-0.015700891,-0.001755706,-0.008787177,-0.009187282,-0.016222879,-0.01458641,-0.009494037,0.005993011,0.006164729,-0.005385074,0.010465672,0.015982662,-0.005957292,-0.012289621,0.001665237,-0.001687679,-0.020198221,0,-0.013542902,-0.011887115,-0.028669486,0.002045608,-0.032418953,0.012614679,-0.038529717,-0.005519404,-0.011369193,-0.01405245
4/8/2014,0.004122871,0.038261386,0.02177345,-5.72335E-05,0.000502538,0.011029791,0.031125079,0.029298832,0.007002313,0.009234284,0.002382935,0.003938775,0.001736633,0.007250207,-0.005243749,0.006922897,0.003920292,0.001870324,-0.006198985,-0.000259251,0.011253422,-0.002542407,0.001074092,-0.012613522,0.03221893,0.028350515,0.01585504,0.023030862,-0.005180044,0.005564449,-0.011465834
